y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
-3.7853928825547314;-2.741387406442186;19.99999999110821;19.999999987037256;19.963105657228425;17.312773882871568;0.0;0.0;0.0;0.0;372.75000000000466
-3.879720644573922;-2.854170439380596;19.999999991090306;19.999999987007698;19.963032482754045;17.31277982772656;0.0;0.0;0.0;0.0;373.1000000000047
-3.972353319560966;-2.9649321522195464;19.999999991072457;19.999999986978196;19.96295931139673;17.312787785569355;0.0;0.0;0.0;0.0;373.4500000000047
-4.063321076483703;-3.0737084784170747;19.99999999105455;19.999999986948637;19.962886143150058;17.31279748649007;0.0;0.0;0.0;0.0;373.80000000000473
-4.1526534586967045;-3.1805346061099726;19.999999991036702;19.999999986919136;19.96281297800914;17.312808745945574;0.0;0.0;0.0;0.0;374.15000000000475
-4.240379868520222;-3.285445555414185;19.999999991018854;19.999999986889634;19.962739815968405;17.31282142935504;0.0;0.0;0.0;0.0;374.5000000000048
-4.326528959405152;-3.3884754542837072;19.999999991001005;19.999999986860132;19.962666657023362;17.312835392172417;0.0;0.0;0.0;0.0;374.8500000000048
-4.411128826132767;-3.489657765104255;19.9999999909831;19.99999998683063;19.96259350117009;17.31285051430683;0.0;0.0;0.0;0.0;375.2000000000048
-4.494207085552091;-3.589025380878752;19.99999999096525;19.99999998680113;19.962520348405235;17.31286671473356;0.0;0.0;0.0;0.0;375.55000000000484
-4.575790831648135;-3.6866105716989637;19.9999999909474;19.999999986771627;19.962447198726124;17.312883943362635;0.0;0.0;0.0;0.0;375.90000000000487
-4.655906635542522;-3.7824449847452684;19.999999990929496;19.999999986742125;19.96237405213043;17.312902181039135;0.0;0.0;0.0;0.0;376.2500000000049
-4.7345809988673295;-3.8765601861759365;19.999999990911647;19.999999986712623;19.962300908612008;17.31292099154689;0.0;0.0;0.0;0.0;376.6000000000049
